product_name;product_uuid;product_satellite;product_sensor;L2_file;avg_surface_chla;std_surface_chla;CV_surface_chla;station;date;lat;lon;cloud_fraction;nan_mask
S3A_OL_1_EFR____20181018T101646_20181018T101946_20240531T074936_0180_037_065_2160_MAR_R_NT_004.SEN3;a7251111-2341-32c6-ab37-fa89d3aebbbb;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;2.332593808;0.153344853;0.065740058;LXP;18.10.2018;46.500283;6.660889;0.167018072;0
S3B_OL_1_EFR____20181018T101536_20181018T101836_20240621T041714_0179_015_065_2160_MAR_R_NT_004.SEN3;b4528884-a4c6-39dd-bfbd-905e94dca0a5;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;2.332593808;0.153344853;0.065740058;LXP;18.10.2018;46.500283;6.660889;0.167018072;0
S3A_OL_1_EFR____20181019T095036_20181019T095336_20240531T075457_0179_037_079_2160_MAR_R_NT_004.SEN3;b06372b0-dc01-3491-a649-42799b145e6b;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;2.231801883;0.269942376;0.120952661;LXP;19.10.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181019T094905_20181019T095205_20240621T022857_0179_015_079_2160_MAR_R_NT_004.SEN3;ff9d1966-d85a-3938-a1bf-27008ffe3ecc;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;2.231801883;0.269942376;0.120952661;LXP;19.10.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181020T092425_20181020T092725_20240531T080306_0179_037_093_2160_MAR_R_NT_004.SEN3;88718aa2-90d4-3c2d-a5f9-8329ec85f69e;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;2.043423463;0.137462501;0.067270687;LXP;20.10.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181020T092235_20181020T092535_20240621T034949_0179_015_093_2160_MAR_R_NT_004.SEN3;1a514be1-4354-3ca1-a705-c1bb6f65482a;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;2.043423463;0.137462501;0.067270687;LXP;20.10.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181022T101302_20181022T101602_20240531T085118_0179_037_122_2160_MAR_R_NT_004.SEN3;b9b1b0a9-a0ab-3904-96d6-a93a239527c5;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.913742147;0.156093903;0.081564751;LXP;22.10.2018;46.500283;6.660889;0.209939759;0
S3B_OL_1_EFR____20181022T101033_20181022T101333_20240621T020231_0179_015_122_2160_MAR_R_NT_004.SEN3;3c703ffc-d3a9-33b6-b8a7-bd9d2a759596;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.913742147;0.156093903;0.081564751;LXP;22.10.2018;46.500283;6.660889;0.209939759;0
S3B_OL_1_EFR____20181023T094403_20181023T094703_20240621T033335_0179_015_136_2160_MAR_R_NT_004.SEN3;b7c1265e-aa3f-3550-90ba-96d897409e1b;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.743450406;0.134922287;0.077388084;LXP;23.10.2018;46.500283;6.660889;0.299096386;0
S3A_OL_1_EFR____20181023T094651_20181023T094951_20240531T085520_0179_037_136_2160_MAR_R_NT_004.SEN3;f962cea4-bd6f-3ecf-a197-e9eabc452ebe;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.743450406;0.134922287;0.077388084;LXP;23.10.2018;46.500283;6.660889;0.299096386;0
S3A_OL_1_EFR____20181024T092040_20181024T092340_20240531T085758_0179_037_150_2160_MAR_R_NT_004.SEN3;b7c97a5a-1557-390a-9632-53f6f6cf2f35;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.753707723;0.177125575;0.101000625;LXP;24.10.2018;46.500283;6.660889;0.551506024;0
S3B_OL_1_EFR____20181024T091733_20181024T092033_20240621T022922_0180_015_150_2160_MAR_R_NT_004.SEN3;f4f9bd6e-9257-3596-99b7-3bb269ab6790;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.753707723;0.177125575;0.101000625;LXP;24.10.2018;46.500283;6.660889;0.551506024;0
S3A_OL_1_EFR____20181026T100918_20181026T101218_20240531T082501_0179_037_179_2160_MAR_R_NT_004.SEN3;e4868d62-0059-3c25-bb82-a75a11fadc0c;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.906872512;0.157720794;0.082711767;LXP;26.10.2018;46.500283;6.660889;0.955271084;0
S3B_OL_1_EFR____20181026T100330_20181026T100630_20240621T032002_0179_016_179_2160_MAR_R_NT_004.SEN3;50f56cf7-1d0e-3e52-8928-51aba36364ba;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.906872512;0.157720794;0.082711767;LXP;26.10.2018;46.500283;6.660889;0.955271084;0
S3A_OL_1_EFR____20181027T094307_20181027T094607_20240531T083057_0179_037_193_2160_MAR_R_NT_004.SEN3;b196152a-9e5d-35f8-a177-796a50fcee3e;S3A;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.811572396;0.144722164;0.079887596;LXP;27.10.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181027T093601_20181027T093901_20240621T050905_0179_016_193_2160_MAR_R_NT_004.SEN3;3c40a2fa-f83d-3610-9d1b-1257b824f955;S3B;OLCI;L2_THETIS_GRID_20181018_20181028.nc;1.811572396;0.144722164;0.079887596;LXP;27.10.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181029T102158_20181029T102458_20240621T031957_0179_016_222_2160_MAR_R_NT_004.SEN3;d2032f0b-837e-357d-a18b-9a2d93edef00;S3B;OLCI;L2_THETIS_GRID_20181028_20181107.nc;1.664933557;0.101488993;0.060956783;LXP;29.10.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181030T100533_20181030T100833_20240531T092216_0180_037_236_2160_MAR_R_NT_004.SEN3;e21e504e-169b-3645-803c-97e66b3289f2;S3A;OLCI;L2_THETIS_GRID_20181028_20181107.nc;1.50514587;0.044482098;0.029553347;LXP;30.10.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181030T095429_20181030T095729_20240621T044453_0179_016_236_2160_MAR_R_NT_004.SEN3;81d9487b-42ea-3b21-b938-7926fb6a2f6c;S3B;OLCI;L2_THETIS_GRID_20181028_20181107.nc;1.50514587;0.044482098;0.029553347;LXP;30.10.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181121T095607_20181121T095907_20240621T074402_0179_018_022_2160_MAR_R_NT_004.SEN3;fbbb6014-9bc2-3093-b18d-a212d8754bb1;S3B;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.160795256;0.171378695;0.079312788;LXP;21.11.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181122T092947_20181122T093247_20240621T060520_0179_018_036_2160_MAR_R_NT_004.SEN3;c64e0f44-d037-3884-ad78-9dfa890e6d9d;S3B;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.54187243;0.462161929;0.181819482;LXP;22.11.2018;46.500283;6.660889;0.964006024;0
S3A_OL_1_EFR____20181122T100916_20181122T101216_20240531T105904_0179_038_179_2160_MAR_R_NT_004.SEN3;619cbd57-447e-35f8-a851-50f26e36e546;S3A;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.54187243;0.462161929;0.181819482;LXP;22.11.2018;46.500283;6.660889;0.964006024;0
S3A_OL_1_EFR____20181123T094305_20181123T094604_20240531T110001_0179_038_193_2160_MAR_R_NT_004.SEN3;c88bb3b9-a05a-3d3b-a619-2cd6b0a98229;S3A;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.634416419;0.188261638;0.071462369;LXP;23.11.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181124T101817_20181124T102117_20240621T063532_0179_019_065_2160_MAR_R_NT_004.SEN3;2cbb69a8-979d-3083-b445-df188c1f3ef4;S3B;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.419500769;0.321597979;0.132919147;LXP;24.11.2018;46.500283;6.660889;0.281777108;0
S3B_OL_1_EFR____20181125T095207_20181125T095507_20240621T081915_0179_019_079_2160_MAR_R_NT_004.SEN3;2b0a9888-1138-3a04-84fb-78c98d3fdb46;S3B;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.169378084;0.171089581;0.078865728;LXP;25.11.2018;46.500283;6.660889;0.710692771;0
S3A_OL_1_EFR____20181126T100531_20181126T100831_20240531T104625_0179_038_236_2160_MAR_R_NT_004.SEN3;7c49341c-6ca5-3ed3-8702-66b8fed8c4c1;S3A;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.20669284;0.176478463;0.079974186;LXP;26.11.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181126T092557_20181126T092857_20240621T065438_0180_019_093_2160_MAR_R_NT_004.SEN3;9946fc6b-d4c9-321f-a179-d1aa9aa2520a;S3B;OLCI;L2_THETIS_GRID_20181117_20181127.nc;2.20669284;0.176478463;0.079974186;LXP;26.11.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181127T093919_20181127T094219_20240531T104827_0179_038_250_2160_MAR_R_NT_004.SEN3;0ba321ea-c589-3b79-8a97-7cad4eb4bbe0;S3A;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.162315758;0.15237051;0.070466355;LXP;27.11.2018;46.500283;6.660889;0.99246988;0
S3B_OL_1_EFR____20181128T101436_20181128T101736_20240621T074834_0179_019_122_2160_MAR_R_NT_004.SEN3;64ad4419-c8fb-380e-bb66-60b05dd8a27f;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.4861295;0.248736194;0.100049572;LXP;28.11.2018;46.500283;6.660889;0.996837349;0
S3B_OL_1_EFR____20181129T094825_20181129T095125_20240621T065842_0179_019_136_2160_MAR_R_NT_004.SEN3;e38305af-a0ed-3d99-9b7a-0085a88fe7f5;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.736605994;0.340603061;0.124461856;LXP;29.11.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181130T100146_20181130T100446_20240531T114010_0179_038_293_2160_MAR_R_NT_004.SEN3;a95f88aa-30ab-3491-acb0-0ec43e7794c6;S3A;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.429806991;0.167333201;0.068866869;LXP;30.11.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181130T092214_20181130T092514_20240621T080201_0180_019_150_2160_MAR_R_NT_004.SEN3;a2f34ac5-d2c6-3cb4-ae2b-479ef5fbf2ed;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.429806991;0.167333201;0.068866869;LXP;30.11.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181201T093534_20181201T093834_20240531T114316_0180_038_307_2160_MAR_R_NT_004.SEN3;8532fc8a-af45-344b-aa21-28017f2edc75;S3A;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.560767758;0.263516327;0.102905203;LXP;01.12.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181202T101051_20181202T101351_20240621T091605_0179_019_179_2160_MAR_R_NT_004.SEN3;4652cf61-57e2-3bba-9862-4b4be07d90b0;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.486587309;0.141915784;0.057072512;LXP;02.12.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181203T102412_20181203T102712_20240531T110800_0180_038_336_2160_MAR_R_NT_004.SEN3;c5c64766-0daf-399c-a375-218cecce2aa2;S3A;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.733934136;0.213986273;0.078270456;LXP;03.12.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181203T094440_20181203T094740_20240621T074939_0179_019_193_2160_MAR_R_NT_004.SEN3;a010c6a3-66eb-35db-98e7-b80032791637;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.733934136;0.213986273;0.078270456;LXP;03.12.2018;46.500283;6.660889;1;0
S3A_OL_1_EFR____20181204T095801_20181204T100101_20240531T111213_0180_038_350_2160_MAR_R_NT_004.SEN3;42b2e983-c4a0-3e2c-8cc2-50fc45ba0a99;S3A;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.584404498;0.303981048;0.117621312;LXP;04.12.2018;46.500283;6.660889;0.998644578;0
S3B_OL_1_EFR____20181204T091829_20181204T092129_20240621T091553_0179_019_207_2160_MAR_R_NT_004.SEN3;6317568c-923f-3a5b-add2-3f92c9d7df6f;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.584404498;0.303981048;0.117621312;LXP;04.12.2018;46.500283;6.660889;0.998644578;0
S3A_OL_1_EFR____20181205T093150_20181205T093450_20240531T111617_0179_038_364_2160_MAR_R_NT_004.SEN3;b2d1a30c-6ca0-3f5a-9429-e7e23fc4fb8c;S3A;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.362061668;0.270572395;0.114549251;LXP;05.12.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181206T100706_20181206T101006_20240621T074511_0179_019_236_2160_MAR_R_NT_004.SEN3;dfcc0ea4-6404-3448-b669-accea8c1f68a;S3B;OLCI;L2_THETIS_GRID_20181127_20181207.nc;2.586690405;0.233289961;0.09018859;LXP;06.12.2018;46.500283;6.660889;0.998343373;0
S3B_OL_1_EFR____20181207T094055_20181207T094355_20240621T091625_0179_019_250_2160_MAR_R_NT_004.SEN3;29d8c290-87cd-37fc-acc6-14d688d828e3;S3B;OLCI;L2_THETIS_GRID_20181207_20181217.nc;2.534137693;0.296156678;0.116866845;LXP;07.12.2018;46.500283;6.660889;0.034638554;0
S3A_OL_1_EFR____20181207T102027_20181207T102327_20240531T115614_0179_039_008_2160_MAR_R_NT_004.SEN3;7cd2444f-1ee1-3754-b06c-237445ceb373;S3A;OLCI;L2_THETIS_GRID_20181207_20181217.nc;2.534137693;0.296156678;0.116866845;LXP;07.12.2018;46.500283;6.660889;0.034638554;0
S3A_OL_1_EFR____20181208T095416_20181208T095716_20240531T120341_0179_039_022_2160_MAR_R_NT_004.SEN3;4bd34d27-46c0-3fcd-a287-984486d76f45;S3A;OLCI;L2_THETIS_GRID_20181207_20181217.nc;1.617266805;0.23620305;0.146050762;LXP;08.12.2018;46.500283;6.660889;0.938704819;0
S3A_OL_1_EFR____20181209T092804_20181209T093104_20240531T120746_0179_039_036_2160_MAR_R_NT_004.SEN3;bf7cd9e4-83db-35ce-8c92-efd34d4aaeff;S3A;OLCI;L2_THETIS_GRID_20181207_20181217.nc;1.709997411;0.135911384;0.079480462;LXP;09.12.2018;46.500283;6.660889;1;0
S3B_OL_1_EFR____20181210T100321_20181210T100621_20240621T083437_0179_019_293_2160_MAR_R_NT_004.SEN3;7dcb88d2-f220-3155-8138-c9e763a5afb5;S3B;OLCI;L2_THETIS_GRID_20181207_20181217.nc;1.925325592;0.153952794;0.079961953;LXP;10.12.2018;46.500283;6.660889;0.991566265;0
S3A_OL_1_EFR____20181211T101642_20181211T101942_20240531T113007_0179_039_065_2160_MAR_R_NT_004.SEN3;2c32d880-6fbf-3857-854f-5360a7f426a7;S3A;OLCI;L2_THETIS_GRID_20181207_20181217.nc;1.763144407;0.121252816;0.06877078;LXP;11.12.2018;46.500283;6.660889;0.107680723;0
S3B_OL_1_EFR____20181211T093710_20181211T094010_20240621T095517_0179_019_307_2160_MAR_R_NT_004.SEN3;f4a38f40-2a5c-35b2-b41b-172f1c0776d1;S3B;OLCI;L2_THETIS_GRID_20181207_20181217.nc;1.763144407;0.121252816;0.06877078;LXP;11.12.2018;46.500283;6.660889;0.107680723;0
S3B_OL_1_EFR____20190225T100711_20190225T101011_20240525T054325_0179_022_236_2160_MAR_R_NT_004.SEN3;76ecb0a7-beda-3e99-9f87-a3bf2fd67aa0;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.765331019;1.113009778;0.233564001;LXP;25.02.2019;46.500283;6.660889;0.068373494;0
S3B_OL_1_EFR____20190226T094100_20190226T094400_20240525T081002_0179_022_250_2160_MAR_R_NT_004.SEN3;3730bc0b-f1af-3c36-bc93-2747fb9185e7;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.008489252;0.743457699;0.185470798;LXP;26.02.2019;46.500283;6.660889;0.449548193;0
S3A_OL_1_EFR____20190226T102029_20190226T102329_20240531T172540_0179_042_008_2160_MAR_R_NT_004.SEN3;082bd257-93f7-3541-8833-06e8007655c8;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.008489252;0.743457699;0.185470798;LXP;26.02.2019;46.500283;6.660889;0.449548193;0
S3A_OL_1_EFR____20190227T095418_20190227T095718_20240531T172828_0179_042_022_2160_MAR_R_NT_004.SEN3;9c2be77d-66c1-36c2-84c8-a46a21eae215;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.648157332;1.392606765;0.299604051;LXP;27.02.2019;46.500283;6.660889;0.005572289;0
S3A_OL_1_EFR____20190228T092807_20190228T093107_20240531T173157_0179_042_036_2160_MAR_R_NT_004.SEN3;df154231-1283-3f61-94f9-93a0b54b4f6e;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;5.763235634;1.257638282;0.218217398;LXP;28.02.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190301T100327_20190301T100627_20240525T072815_0179_022_293_2160_MAR_R_NT_004.SEN3;ca27c5f8-526b-3296-8fa1-61def9f9a95e;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.440691961;1.368350075;0.308138931;LXP;01.03.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190302T093716_20190302T094016_20240525T094403_0179_022_307_2160_MAR_R_NT_004.SEN3;b8d03750-06c5-3baf-8549-f4d84225b53f;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.9425449;0.437420873;0.088501143;LXP;02.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190302T101644_20190302T101944_20240531T165257_0179_042_065_2160_MAR_R_NT_004.SEN3;f885a777-f60d-3d84-8dfa-2f7ba17b65a2;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.9425449;0.437420873;0.088501143;LXP;02.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190303T095033_20190303T095333_20240531T165605_0179_042_079_2160_MAR_R_NT_004.SEN3;a1fedc19-e5a8-382a-80e6-cd64118cfe27;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;5.679064506;1.407971877;0.247923206;LXP;03.03.2019;46.500283;6.660889;0.866716867;0
S3B_OL_1_EFR____20190304T102554_20190304T102854_20240525T064033_0179_022_336_2160_MAR_R_NT_004.SEN3;d6abbe72-d76f-3990-9ff2-769b291c3754;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.572741663;2.168625275;0.474250556;LXP;04.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190304T092422_20190304T092722_20240531T170024_0179_042_093_2160_MAR_R_NT_004.SEN3;74b4d6fe-6ea5-3ab7-9e21-0787e513809d;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;4.572741663;2.168625275;0.474250556;LXP;04.03.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190305T095944_20190305T100244_20240525T084644_0179_022_350_2160_MAR_R_NT_004.SEN3;f901a42f-46d6-3e0c-bf8e-b83ecb06fa64;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;1.06584195;0.182031499;0.170786578;LXP;05.03.2019;46.500283;6.660889;0.087198795;0
S3B_OL_1_EFR____20190306T093333_20190306T093633_20240525T065100_0179_022_364_2160_MAR_R_NT_004.SEN3;815976d4-eb51-3542-9b5a-5b48f21c7c70;S3B;OLCI;L2_THETIS_GRID_20190225_20190307.nc;1.921111286;0.506343912;0.263568235;LXP;06.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190306T101259_20190306T101559_20240531T174602_0180_042_122_2160_MAR_R_NT_004.SEN3;c95912f4-da4a-3c72-9fef-2f6772611cfc;S3A;OLCI;L2_THETIS_GRID_20190225_20190307.nc;1.921111286;0.506343912;0.263568235;LXP;06.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190307T094648_20190307T094948_20240531T175241_0179_042_136_2160_MAR_R_NT_004.SEN3;3926b49e-e956-34ce-a1f1-434fe641d78d;S3A;OLCI;L2_THETIS_GRID_20190307_20190317.nc;1.748112565;0.197967053;0.11324617;LXP;07.03.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190308T102210_20190308T102510_20240525T075538_0179_023_008_2160_MAR_R_NT_004.SEN3;436d4026-3112-375b-9533-cf6bf8202413;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.789096876;0.574142983;0.20585265;LXP;08.03.2019;46.500283;6.660889;0.99939759;0
S3A_OL_1_EFR____20190308T092037_20190308T092337_20240531T175927_0179_042_150_2160_MAR_R_NT_004.SEN3;4fa2e44d-983f-3928-8977-97dca91121cb;S3A;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.789096876;0.574142983;0.20585265;LXP;08.03.2019;46.500283;6.660889;0.99939759;0
S3B_OL_1_EFR____20190309T095600_20190309T095900_20240525T085218_0179_023_022_2160_MAR_R_NT_004.SEN3;5dd8eb6c-3395-3a08-b326-c5f64eceec3a;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.691486629;0.277185868;0.102986158;LXP;09.03.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190310T092949_20190310T093249_20240525T070525_0179_023_036_2160_MAR_R_NT_004.SEN3;611570a9-4ba5-3911-b047-ece0bde6b2c7;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;3.222010761;0.696036715;0.216025571;LXP;10.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190310T100914_20190310T101214_20240531T172650_0179_042_179_2160_MAR_R_NT_004.SEN3;963fc6fa-98ef-38c1-baee-6f3f748ccc81;S3A;OLCI;L2_THETIS_GRID_20190307_20190317.nc;3.222010761;0.696036715;0.216025571;LXP;10.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190311T094303_20190311T094603_20240531T173153_0179_042_193_2160_MAR_R_NT_004.SEN3;0fca0fbb-5597-3a09-84a7-10c06f6fce34;S3A;OLCI;L2_THETIS_GRID_20190307_20190317.nc;1.926885242;0.604358197;0.313645143;LXP;11.03.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190312T101827_20190312T102127_20240525T082726_0179_023_065_2160_MAR_R_NT_004.SEN3;4f377b1d-1c2c-3f64-af28-68a506e38ed2;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.927615054;0.840306408;0.287027629;LXP;12.03.2019;46.500283;6.660889;0.99563253;0
S3B_OL_1_EFR____20190313T095216_20190313T095516_20240525T101846_0179_023_079_2160_MAR_R_NT_004.SEN3;0b0c856e-8b31-3f7e-b432-fc3da51ec957;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.332694751;0.426028577;0.182633658;LXP;13.03.2019;46.500283;6.660889;0.930572289;0
S3B_OL_1_EFR____20190314T092605_20190314T092905_20240525T083255_0179_023_093_2160_MAR_R_NT_004.SEN3;7a5eafe5-15e0-3c82-93c2-cd83ad2bba6e;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;1.952480217;0.263689436;0.135053576;LXP;14.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190314T100529_20190314T100829_20240531T182904_0179_042_236_2160_MAR_R_NT_004.SEN3;26a78c2e-830b-303c-9aa1-61b2b5567e1e;S3A;OLCI;L2_THETIS_GRID_20190307_20190317.nc;1.952480217;0.263689436;0.135053576;LXP;14.03.2019;46.500283;6.660889;1;0
S3A_OL_1_EFR____20190315T093918_20190315T094218_20240531T182845_0179_042_250_2160_MAR_R_NT_004.SEN3;ad9ee26d-af63-3a3e-8fd7-5c49b5354d2e;S3A;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.06484566;0.309948557;0.150107372;LXP;15.03.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190316T101443_20190316T101743_20240525T093605_0179_023_122_2160_MAR_R_NT_004.SEN3;19688ec9-444c-390e-9e47-bcbeed65ab3a;S3B;OLCI;L2_THETIS_GRID_20190307_20190317.nc;2.168028946;0.578341392;0.266759073;LXP;16.03.2019;46.500283;6.660889;0.515512048;0
S3A_OL_1_EFR____20190524T092429_20190524T092729_20240531T222208_0179_045_093_2160_MAR_R_NT_004.SEN3;3b27ee19-1eb8-3ef6-9d32-044aa8580112;S3A;OLCI;L2_THETIS_GRID_20190516_20190526.nc;3.623920076;1.266159136;0.349389365;LXP;24.05.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190524T102553_20190524T102853_20240525T123443_0179_025_336_2160_MAR_R_NT_004.SEN3;45b0d90b-79e4-3bcb-91e3-9a718d181134;S3B;OLCI;L2_THETIS_GRID_20190516_20190526.nc;3.623920076;1.266159136;0.349389365;LXP;24.05.2019;46.500283;6.660889;1;0
S3B_OL_1_EFR____20190525T095942_20190525T100242_20240525T101140_0179_025_350_2160_MAR_R_NT_004.SEN3;58274e36-54ab-3b13-a05d-3a69e08abfd4;S3B;OLCI;L2_THETIS_GRID_20190516_20190526.nc;4.886717677;1.2319007;0.252091645;LXP;25.05.2019;46.500283;6.660889;0.814307229;0
S3B_OL_1_EFR____20190526T093331_20190526T093631_20240525T123402_0179_025_364_2160_MAR_R_NT_004.SEN3;794b2ce2-9fd0-32a8-bef0-c37fa98b2057;S3B;OLCI;L2_THETIS_GRID_20190526_20190605.nc;5.669162388;1.09758429;0.193606077;LXP;26.05.2019;46.500283;6.660889;0.413403614;0
S3A_OL_1_EFR____20190526T101307_20190526T101607_20240531T231654_0179_045_122_2160_MAR_R_NT_004.SEN3;f54e245a-db59-396b-86f0-7ef7a2ae6b5a;S3A;OLCI;L2_THETIS_GRID_20190526_20190605.nc;5.669162388;1.09758429;0.193606077;LXP;26.05.2019;46.500283;6.660889;0.413403614;0
S3A_OL_1_EFR____20190527T094656_20190527T094956_20240531T232025_0179_045_136_2160_MAR_R_NT_004.SEN3;a0864865-a2b8-3fe3-9cd0-3ec6c2f573e1;S3A;OLCI;L2_THETIS_GRID_20190526_20190605.nc;5.383649855;1.110450272;0.206263465;LXP;27.05.2019;46.500283;6.660889;0.748343373;0
S3B_OL_1_EFR____20190528T102208_20190528T102508_20240525T134208_0179_026_008_2160_MAR_R_NT_004.SEN3;4eaeb5b9-3127-3fac-8e3a-3b1fe91c5a0e;S3B;OLCI;L2_THETIS_GRID_20190526_20190605.nc;5.44824325;0.830012041;0.152344894;LXP;28.05.2019;46.500283;6.660889;0.999246988;0
S3A_OL_1_EFR____20190528T092045_20190528T092345_20240531T232007_0179_045_150_2160_MAR_R_NT_004.SEN3;60e14b3e-97ee-319d-bde0-3a727a90eba3;S3A;OLCI;L2_THETIS_GRID_20190526_20190605.nc;5.44824325;0.830012041;0.152344894;LXP;28.05.2019;46.500283;6.660889;0.999246988;0
S3B_OL_1_EFR____20190529T095557_20190529T095857_20240525T112946_0179_026_022_2160_MAR_R_NT_004.SEN3;7ee3779c-f4b8-3971-b932-75c339dbecfb;S3B;OLCI;L2_THETIS_GRID_20190526_20190605.nc;5.125943669;0.915316796;0.17856552;LXP;29.05.2019;46.500283;6.660889;0.947891566;0
S3B_OL_1_EFR____20190530T092946_20190530T093246_20240525T132913_0179_026_036_2160_MAR_R_NT_004.SEN3;012a064c-2ccb-3f3b-88b1-d899540df1d0;S3B;OLCI;L2_THETIS_GRID_20190526_20190605.nc;3.901818389;1.161471535;0.297674422;LXP;30.05.2019;46.500283;6.660889;0.037801205;0
