insitu_date;product_sensing_start;product_name;product_uuid;product_satellite;product_sensor;L2_file;station;lat;lon
20.05.2021;2021-05-20T09:37:29.107024Z;S3B_OL_1_EFR____20210520T093729_20210520T094029_20240527T041305_0179_052_307_2160_MAR_R_NT_004.SEN3;4d3b8aeb-2c52-328f-8dfd-fa52862ca95b;S3B;OLCI;France_Geneva_chlorophyll_a_20210520.nc;SHL2;46.453457;6.5942335
20.05.2021;2021-05-20T10:16:58.506159Z;S3A_OL_1_EFR____20210520T101659_20210520T101959_20240603T083528_0179_072_065_2160_MAR_R_NT_004.SEN3;c1b765b2-79d7-3253-a383-4e1cb58c289e;S3A;OLCI;France_Geneva_chlorophyll_a_20210520.nc;SHL2;46.453457;6.5942335
02.06.2021;2021-06-02T09:39:33.612072Z;S3A_OL_1_EFR____20210602T093934_20210602T094234_20240603T084156_0179_072_250_2160_MAR_R_NT_004.SEN3;687797d7-534e-33e8-9e30-9553e461b8b5;S3A;OLCI;France_Geneva_chlorophyll_a_20210602.nc;SHL2;46.453457;6.5942335
14.06.2021;2021-06-14T09:28:21.738884Z;S3A_OL_1_EFR____20210614T092822_20210614T093122_20240603T104206_0179_073_036_2160_MAR_R_NT_004.SEN3;ba1ad496-408e-38b3-ae34-6575523223e2;S3A;OLCI;France_Geneva_chlorophyll_a_20210614.nc;SHL2;46.453457;6.5942335
07.07.2021;2021-07-07T09:32:06.611515Z;S3A_OL_1_EFR____20210707T093207_20210707T093507_20240603T123105_0180_073_364_2160_MAR_R_NT_004.SEN3;01ab71de-00d5-39ee-934e-0d0d21e8d453;S3A;OLCI;France_Geneva_chlorophyll_a_20210707.nc;SHL2;46.453457;6.5942335
21.07.2021;2021-07-21T09:30:06.823321Z;S3B_OL_1_EFR____20210721T093007_20210721T093307_20240527T062308_0180_055_036_2160_MAR_R_NT_004.SEN3;6c20f74e-ee38-3888-811f-3869f6179e4b;S3B;OLCI;France_Geneva_chlorophyll_a_20210721.nc;SHL2;46.453457;6.5942335
21.07.2021;2021-07-21T10:09:29.738555Z;S3A_OL_1_EFR____20210721T100930_20210721T101230_20240603T133601_0179_074_179_2160_MAR_R_NT_004.SEN3;939ae3e3-702e-36b1-8747-505844d03317;S3A;OLCI;France_Geneva_chlorophyll_a_20210721.nc;SHL2;46.453457;6.5942335
09.08.2021;2021-08-09T10:16:55.577613Z;S3A_OL_1_EFR____20210809T101656_20210809T101956_20240603T134854_0179_075_065_2160_MAR_R_NT_004.SEN3;d2410639-ea3a-3a23-9a2e-bb34619916d0;S3A;OLCI;France_Geneva_chlorophyll_a_20210809.nc;SHL2;46.453457;6.5942335
09.08.2021;2021-08-09T09:37:37.656998Z;S3B_OL_1_EFR____20210809T093738_20210809T094038_20240527T061238_0179_055_307_2160_MAR_R_NT_004.SEN3;aa022a34-12e3-3bd1-bc54-8aaee78aaa3b;S3B;OLCI;France_Geneva_chlorophyll_a_20210809.nc;SHL2;46.453457;6.5942335
02.09.2021;2021-09-02T09:54:27.571016Z;S3A_OL_1_EFR____20210902T095428_20210902T095728_20240603T155428_0179_076_022_2160_MAR_R_NT_004.SEN3;da8f6cdd-0439-36c6-b35f-b30170989cd1;S3A;OLCI;France_Geneva_chlorophyll_a_20210902.nc;SHL2;46.453457;6.5942335
15.09.2021;2021-09-15T10:18:44.795116Z;S3B_OL_1_EFR____20210915T101845_20210915T102145_20240527T075642_0179_057_065_2160_MAR_R_NT_004.SEN3;eabbc9f4-c576-3497-9466-23815382f116;S3B;OLCI;France_Geneva_chlorophyll_a_20210915.nc;SHL2;46.453457;6.5942335
27.09.2021;2021-09-27T10:07:29.536174Z;S3B_OL_1_EFR____20210927T100730_20210927T101030_20240527T073808_0180_057_236_2160_MAR_R_NT_004.SEN3;838cdded-6ed5-391c-af3d-06d064cd3e24;S3B;OLCI;France_Geneva_chlorophyll_a_20210927.nc;SHL2;46.453457;6.5942335
19.10.2021;2021-10-19T09:35:48.370202Z;S3A_OL_1_EFR____20211019T093548_20211019T093848_20240604T013147_0179_077_307_2160_MAR_R_NT_004.SEN3;62f602ca-047d-36ca-9abc-017b23fe068a;S3A;OLCI;France_Geneva_chlorophyll_a_20211019.nc;SHL2;46.453457;6.5942335
16.11.2021;2021-11-16T10:11:13.207010Z;S3B_OL_1_EFR____20211116T101113_20211116T101413_20240527T105952_0179_059_179_2160_MAR_R_NT_004.SEN3;c91b3f50-70db-3bb2-8655-8f8b7e89d08f;S3B;OLCI;France_Geneva_chlorophyll_a_20211116.nc;SHL2;46.453457;6.5942335
06.12.2021;2021-12-06T09:52:31.036113Z;S3B_OL_1_EFR____20211206T095231_20211206T095531_20240527T125332_0179_060_079_2160_MAR_R_NT_004.SEN3;8ec5f169-7f32-3e9f-b8d9-bd08bd917026;S3B;OLCI;France_Geneva_chlorophyll_a_20211206.nc;SHL2;46.453457;6.5942335
19.01.2022;2022-01-19T09:50:48.710928Z;S3A_OL_1_EFR____20220119T095049_20220119T095349_20240604T090011_0179_081_079_2160_MAR_R_NT_004.SEN3;296b5c9b-19c9-3e6f-9c33-50dd8f92aaf8;S3A;OLCI;France_Geneva_chlorophyll_a_20220119.nc;SHL2;46.453457;6.5942335
09.02.2022;2022-02-09T10:07:25.677909Z;S3B_OL_1_EFR____20220209T100726_20220209T101026_20240523T171827_0179_062_236_2160_MAR_R_NT_004.SEN3;74b12260-23d9-3be3-9db4-c41f076d8a74;S3B;OLCI;France_Geneva_chlorophyll_a_20220209.nc;SHL2;46.453457;6.5942335
08.03.2022;2022-03-08T10:07:27.657118Z;S3B_OL_1_EFR____20220308T100728_20220308T101028_20240523T181631_0179_063_236_2160_MAR_R_NT_004.SEN3;f7a9ed78-72ef-37d9-99bf-38d4f329dabe;S3B;OLCI;France_Geneva_chlorophyll_a_20220308.nc;SHL2;46.453457;6.5942335
21.03.2022;2022-03-21T09:30:03.109847Z;S3B_OL_1_EFR____20220321T093003_20220321T093303_20240523T181535_0179_064_036_2160_MAR_R_NT_004.SEN3;31c12a29-0dbc-36d8-b5f1-16f087db5e78;S3B;OLCI;France_Geneva_chlorophyll_a_20220321.nc;SHL2;46.453457;6.5942335
21.03.2022;2022-03-21T10:09:28.920454Z;S3A_OL_1_EFR____20220321T100929_20220321T101229_20240605T005426_0179_083_179_2160_MAR_R_NT_004.SEN3;7161af2d-fdd1-3126-8a57-7dd924785898;S3A;OLCI;France_Geneva_chlorophyll_a_20220321.nc;SHL2;46.453457;6.5942335
12.04.2022;2022-04-12T09:59:59.846137Z;S3B_OL_1_EFR____20220412T100000_20220412T100300_20240523T201704_0179_064_350_2160_MAR_R_NT_004.SEN3;c180082d-4f1e-3804-98e4-4ff978bc1138;S3B;OLCI;France_Geneva_chlorophyll_a_20220412.nc;SHL2;46.453457;6.5942335
04.05.2022;2022-05-04T09:28:24.006972Z;S3A_OL_1_EFR____20220504T092824_20220504T093124_20240605T042325_0179_085_036_2160_MAR_R_NT_004.SEN3;5e49633a-2afc-364c-9af1-7d6e56f465b4;S3A;OLCI;France_Geneva_chlorophyll_a_20220504.nc;SHL2;46.453457;6.5942335
10.05.2022;2022-05-10T10:13:16.307774Z;S3A_OL_1_EFR____20220510T101316_20220510T101616_20240605T044407_0179_085_122_2160_MAR_R_NT_004.SEN3;11b0705c-1790-331e-afb2-bcb2e0c73d9f;S3A;OLCI;France_Geneva_chlorophyll_a_20220510.nc;SHL2;46.453457;6.5942335
10.05.2022;2022-05-10T09:33:54.638701Z;S3B_OL_1_EFR____20220510T093355_20220510T093655_20240523T215119_0179_065_364_2160_MAR_R_NT_004.SEN3;0f4e3b4e-7e71-3ec1-8c29-67ba64a3ca9d;S3B;OLCI;France_Geneva_chlorophyll_a_20220510.nc;SHL2;46.453457;6.5942335
23.05.2022;2022-05-23T09:35:51.228969Z;S3A_OL_1_EFR____20220523T093551_20220523T093851_20240605T044527_0180_085_307_2160_MAR_R_NT_004.SEN3;af03f515-3125-3398-a2db-fb695e8ed887;S3A;OLCI;France_Geneva_chlorophyll_a_20220523.nc;SHL2;46.453457;6.5942335
07.06.2022;2022-06-07T09:47:04.148605Z;S3A_OL_1_EFR____20220607T094704_20220607T095004_20240605T054635_0179_086_136_2160_MAR_R_NT_004.SEN3;215b2f24-12c0-3ade-8fb3-6d9cd1584c3a;S3A;OLCI;France_Geneva_chlorophyll_a_20220607.nc;SHL2;46.453457;6.5942335
21.06.2022;2022-06-21T10:24:27.850041Z;S3A_OL_1_EFR____20220621T102428_20220621T102728_20240605T090349_0179_086_336_2160_MAR_R_NT_004.SEN3;8fbbf28b-ac8b-3299-8a68-5d3935973078;S3A;OLCI;France_Geneva_chlorophyll_a_20220621.nc;SHL2;46.453457;6.5942335
21.06.2022;2022-06-21T09:45:12.837841Z;S3B_OL_1_EFR____20220621T094513_20220621T094813_20240523T233129_0180_067_193_2160_MAR_R_NT_004.SEN3;e65b5dc8-544c-3828-8b34-abea18a3f35c;S3B;OLCI;France_Geneva_chlorophyll_a_20220621.nc;SHL2;46.453457;6.5942335
05.07.2022;2022-07-05T10:22:37.831207Z;S3B_OL_1_EFR____20220705T102238_20220705T102538_20240524T000301_0179_068_008_2160_MAR_R_NT_004.SEN3;5dd4320c-98c4-3acb-aba1-2bfea00f44e1;S3B;OLCI;France_Geneva_chlorophyll_a_20220705.nc;SHL2;46.453457;6.5942335
05.07.2022;2022-07-05T09:20:52.191134Z;S3A_OL_1_EFR____20220705T092052_20220705T092352_20240605T094530_0179_087_150_2160_MAR_R_NT_004.SEN3;7f12c096-001e-30be-8e45-eece41d9bf2b;S3A;OLCI;France_Geneva_chlorophyll_a_20220705.nc;SHL2;46.453457;6.5942335
01.08.2022;2022-08-01T10:22:39.331546Z;S3B_OL_1_EFR____20220801T102239_20220801T102539_20240524T022600_0179_069_008_2160_MAR_R_NT_004.SEN3;e3cad8a5-b7bb-3141-be1c-cfcb8ee139e5;S3B;OLCI;France_Geneva_chlorophyll_a_20220801.nc;SHL2;46.453457;6.5942335
01.08.2022;2022-08-01T09:20:48.685396Z;S3A_OL_1_EFR____20220801T092049_20220801T092349_20240605T105512_0179_088_150_2160_MAR_R_NT_004.SEN3;e2abfeb9-1e8b-3267-b7b3-8d66c9332edc;S3A;OLCI;France_Geneva_chlorophyll_a_20220801.nc;SHL2;46.453457;6.5942335
17.08.2022;2022-08-17T10:07:41.679531Z;S3B_OL_1_EFR____20220817T100742_20220817T101042_20240524T030118_0179_069_236_2160_MAR_R_NT_004.SEN3;a1d222cc-1cbe-3af4-b19e-b9272be8aa79;S3B;OLCI;France_Geneva_chlorophyll_a_20220817.nc;SHL2;46.453457;6.5942335
31.08.2022;2022-08-31T09:43:12.919627Z;S3A_OL_1_EFR____20220831T094313_20220831T094613_20240605T125746_0179_089_193_2160_MAR_R_NT_004.SEN3;5aaf2e75-99f9-3d7f-91e3-a1e945b5635e;S3A;OLCI;France_Geneva_chlorophyll_a_20220831.nc;SHL2;46.453457;6.5942335
13.09.2022;2022-09-13T10:07:40.436534Z;S3B_OL_1_EFR____20220913T100740_20220913T101040_20240524T052433_0179_070_236_2160_MAR_R_NT_004.SEN3;7c19cdfe-5c88-35d5-8949-1b267c0cc895;S3B;OLCI;France_Geneva_chlorophyll_a_20220913.nc;SHL2;46.453457;6.5942335
04.10.2022;2022-10-04T09:22:44.127204Z;S3B_OL_1_EFR____20221004T092244_20221004T092544_20240524T054305_0179_071_150_2160_MAR_R_NT_004.SEN3;f65cdcc7-9e45-342b-8511-72a2980b3690;S3B;OLCI;France_Geneva_chlorophyll_a_20221004.nc;SHL2;46.453457;6.5942335
04.10.2022;2022-10-04T10:01:56.219266Z;S3A_OL_1_EFR____20221004T100156_20221004T100456_20240605T142316_0179_090_293_2160_MAR_R_NT_004.SEN3;114f5bb3-c08b-32bb-82e6-08876da35878;S3A;OLCI;France_Geneva_chlorophyll_a_20221004.nc;SHL2;46.453457;6.5942335
17.10.2022;2022-10-17T09:24:32.994576Z;S3A_OL_1_EFR____20221017T092433_20221017T092733_20240605T145900_0179_091_093_2160_MAR_R_NT_004.SEN3;e3ff47a8-db87-3cf9-985e-35808b5e8525;S3A;OLCI;France_Geneva_chlorophyll_a_20221017.nc;SHL2;46.453457;6.5942335
17.10.2022;2022-10-17T10:26:20.005968Z;S3B_OL_1_EFR____20221017T102620_20221017T102920_20240524T070830_0179_071_336_2160_MAR_R_NT_004.SEN3;a3002fb3-68bf-38ba-9b37-3813fd0d0f94;S3B;OLCI;France_Geneva_chlorophyll_a_20221017.nc;SHL2;46.453457;6.5942335
20.12.2022;2022-12-20T09:26:31.977485Z;S3B_OL_1_EFR____20221220T092632_20221220T092932_20240524T114903_0179_074_093_2160_MAR_R_NT_004.SEN3;3bc6de0a-ecab-30ab-9b21-be7fa0e3b253;S3B;OLCI;France_Geneva_chlorophyll_a_20221220.nc;SHL2;46.453457;6.5942335
20.12.2022;2022-12-20T10:05:37.678378Z;S3A_OL_1_EFR____20221220T100538_20221220T100838_20240605T184124_0179_093_236_2160_MAR_R_NT_004.SEN3;5e81b010-c989-3b5a-829c-fdd38c1fa04d;S3A;OLCI;France_Geneva_chlorophyll_a_20221220.nc;SHL2;46.453457;6.5942335
02.02.2023;2023-02-02T10:26:21.796347Z;S3B_OL_1_EFR____20230202T102622_20230202T102922_20240527T163815_0179_075_336_2160_MAR_R_NT_004.SEN3;cfe46af5-d444-3976-bfc4-954b6052ee9c;S3B;OLCI;France_Geneva_chlorophyll_a_20230202.nc;SHL2;46.453457;6.5942335
02.02.2023;2023-02-02T09:24:33.225419Z;S3A_OL_1_EFR____20230202T092433_20230202T092733_20240605T212842_0179_095_093_2160_MAR_R_NT_004.SEN3;756942be-c919-368d-9ae6-f5a7152c8137;S3A;OLCI;France_Geneva_chlorophyll_a_20230202.nc;SHL2;46.453457;6.5942335
21.02.2023;2023-02-21T09:31:59.259512Z;S3A_OL_1_EFR____20230221T093159_20230221T093459_20240605T225151_0179_095_364_2160_MAR_R_NT_004.SEN3;f98da762-869d-3d35-b786-7a25232c9989;S3A;OLCI;France_Geneva_chlorophyll_a_20230221.nc;SHL2;46.453457;6.5942335
07.03.2023;2023-03-07T09:30:14.853267Z;S3B_OL_1_EFR____20230307T093015_20230307T093315_20240527T143932_0180_077_036_2160_MAR_R_NT_004.SEN3;92fb67a1-47c3-3f8f-8977-23f90e3ab012;S3B;OLCI;France_Geneva_chlorophyll_a_20230307.nc;SHL2;46.453457;6.5942335
07.03.2023;2023-03-07T10:09:24.155521Z;S3A_OL_1_EFR____20230307T100924_20230307T101224_20240606T002030_0179_096_179_2160_MAR_R_NT_004.SEN3;428bdba7-6954-3f3d-a6f2-fbdb87e58e5e;S3A;OLCI;France_Geneva_chlorophyll_a_20230307.nc;SHL2;46.453457;6.5942335
28.03.2023;2023-03-28T10:26:21.715914Z;S3B_OL_1_EFR____20230328T102622_20230328T102922_20240527T163132_0179_077_336_2160_MAR_R_NT_004.SEN3;de1368f3-0eac-30ec-849c-a76744333abe;S3B;OLCI;France_Geneva_chlorophyll_a_20230328.nc;SHL2;46.453457;6.5942335
28.03.2023;2023-03-28T09:24:35.575515Z;S3A_OL_1_EFR____20230328T092436_20230328T092736_20240606T015039_0180_097_093_2160_MAR_R_NT_004.SEN3;785132ef-6546-31c5-a9f3-ba1c2ab9b113;S3A;OLCI;France_Geneva_chlorophyll_a_20230328.nc;SHL2;46.453457;6.5942335
19.04.2023;2023-04-19T09:54:32.410840Z;S3A_OL_1_EFR____20230419T095432_20230419T095732_20240606T031803_0179_098_022_2160_MAR_R_NT_004.SEN3;a356a778-eb28-3a1e-bc88-ac5c6f8dfedb;S3A;OLCI;France_Geneva_chlorophyll_a_20230419.nc;SHL2;46.453457;6.5942335
11.05.2023;2023-05-11T09:45:16.298633Z;S3B_OL_1_EFR____20230511T094516_20230511T094816_20240527T230741_0179_079_193_2160_MAR_R_NT_004.SEN3;ae836b27-5a18-37a7-b9bc-cd2d8c56e0de;S3B;OLCI;France_Geneva_chlorophyll_a_20230511.nc;SHL2;46.453457;6.5942335
11.05.2023;2023-05-11T10:24:26.360345Z;S3A_OL_1_EFR____20230511T102426_20230511T102726_20240606T044916_0179_098_336_2160_MAR_R_NT_004.SEN3;ad364936-26dc-35ff-9f08-fd6206f6324c;S3A;OLCI;France_Geneva_chlorophyll_a_20230511.nc;SHL2;46.453457;6.5942335
22.05.2023;2023-05-22T10:00:17.321995Z;S3B_OL_1_EFR____20230522T100017_20230522T100317_20240527T202119_0179_079_350_2160_MAR_R_NT_004.SEN3;0a93f5f6-4171-3dd8-92e4-17912b90928e;S3B;OLCI;France_Geneva_chlorophyll_a_20230522.nc;SHL2;46.453457;6.5942335
13.06.2023;2023-06-13T09:28:15.931955Z;S3A_OL_1_EFR____20230613T092816_20230613T093116_20240628T023118_0180_100_036_2160_MAR_R_NT_004.SEN3;c14cf484-2f64-3e54-89df-baa5d01544ba;S3A;OLCI;France_Geneva_chlorophyll_a_20230613.nc;SHL2;46.453457;6.5942335
27.06.2023;2023-06-27T09:26:39.329847Z;S3B_OL_1_EFR____20230627T092639_20230627T092939_20240627T162102_0179_081_093_2160_MAR_R_NT_004.SEN3;c336f0ee-c1d9-3d6b-9794-9fe7b0437486;S3B;OLCI;France_Geneva_chlorophyll_a_20230627.nc;SHL2;46.453457;6.5942335
27.06.2023;2023-06-27T10:05:40.193411Z;S3A_OL_1_EFR____20230627T100540_20230627T100840_20240628T030243_0179_100_236_2160_MAR_R_NT_004.SEN3;f0e3632c-ff45-3c4b-a359-bdd278f87b1e;S3A;OLCI;France_Geneva_chlorophyll_a_20230627.nc;SHL2;46.453457;6.5942335
10.07.2023;2023-07-10T09:28:14.605454Z;S3A_OL_1_EFR____20230710T092815_20230710T093115_20240628T050749_0179_101_036_2160_MAR_R_NT_004.SEN3;8295277e-a771-397c-84af-e6a854a60fbd;S3A;OLCI;France_Geneva_chlorophyll_a_20230710.nc;SHL2;46.453457;6.5942335
26.07.2023;2023-07-26T10:15:18.497699Z;S3B_OL_1_EFR____20230726T101518_20230726T101818_20240627T190951_0179_082_122_2160_MAR_R_NT_004.SEN3;1a9290de-95bb-3857-aff6-8072aabf5541;S3B;OLCI;France_Geneva_chlorophyll_a_20230726.nc;SHL2;46.453457;6.5942335
08.08.2023;2023-08-08T10:16:48.326127Z;S3A_OL_1_EFR____20230808T101648_20230808T101948_20240919T163017_0179_102_065_2160_MAR_R_NT_004.SEN3;98730f92-fe4c-3f32-9eb3-974092295cd4;S3A;OLCI;France_Geneva_chlorophyll_a_20230808.nc;SHL2;46.453457;6.5942335
08.08.2023;2023-08-08T09:37:55.384493Z;S3B_OL_1_EFR____20230808T093755_20230808T094055_20240920T231734_0179_082_307_2160_MAR_R_NT_004.SEN3;4d14ad3a-87fb-3ec9-92dc-9699143b1e23;S3B;OLCI;France_Geneva_chlorophyll_a_20230808.nc;SHL2;46.453457;6.5942335
21.08.2023;2023-08-21T09:39:22.550341Z;S3A_OL_1_EFR____20230821T093923_20230821T094223_20240919T165843_0179_102_250_2160_MAR_R_NT_004.SEN3;5a8efb49-07e9-356b-8ce2-0094131fef6e;S3A;OLCI;France_Geneva_chlorophyll_a_20230821.nc;SHL2;46.453457;6.5942335
07.09.2023;2023-09-07T10:00:20.055783Z;S3B_OL_1_EFR____20230907T100020_20230907T100320_20240920T232556_0179_083_350_2160_MAR_R_NT_004.SEN3;9b151c40-4894-31bf-a0ba-a9b2343ad344;S3B;OLCI;France_Geneva_chlorophyll_a_20230907.nc;SHL2;46.453457;6.5942335
20.09.2023;2023-09-20T10:01:52.801904Z;S3A_OL_1_EFR____20230920T100153_20230920T100453_20240919T194137_0179_103_293_2160_MAR_R_NT_004.SEN3;d30ba884-ad89-3be1-ac1c-731ee47ce89a;S3A;OLCI;France_Geneva_chlorophyll_a_20230920.nc;SHL2;46.453457;6.5942335
20.09.2023;2023-09-20T09:22:52.622774Z;S3B_OL_1_EFR____20230920T092253_20230920T092553_20240921T015552_0180_084_150_2160_MAR_R_NT_004.SEN3;f8cb3b21-97af-3b9c-a3d7-4402d5de4f86;S3B;OLCI;France_Geneva_chlorophyll_a_20230920.nc;SHL2;46.453457;6.5942335
11.10.2023;2023-10-11T10:19:02.642631Z;S3B_OL_1_EFR____20231011T101903_20231011T102203_20240921T024524_0180_085_065_2160_MAR_R_NT_004.SEN3;84b330a5-15c4-3d71-879e-a23ff5986070;S3B;OLCI;France_Geneva_chlorophyll_a_20231011.nc;SHL2;46.453457;6.5942335
21.11.2023;2023-11-21T09:54:21.935286Z;S3A_OL_1_EFR____20231121T095422_20231121T095722_20240920T013604_0179_106_022_2160_MAR_R_NT_004.SEN3;873541f5-369d-3ae4-99eb-72ba3b788913;S3A;OLCI;France_Geneva_chlorophyll_a_20231121.nc;SHL2;46.453457;6.5942335
19.12.2023;2023-12-19T09:28:14.436016Z;S3A_OL_1_EFR____20231219T092814_20231219T093114_20240920T030829_0180_107_036_2160_MAR_R_NT_004.SEN3;9c640bfc-7811-3931-9f50-d8cd198b7ebb;S3A;OLCI;France_Geneva_chlorophyll_a_20231219.nc;SHL2;46.453457;6.5942335
