date;satellite;C_phy;C_1;C_2;C_3;C_4;C_5;C_x;C_y;bb_wc;bb_nap;bb_phy;a_wc;a_nap;a_phy;a_cdom;rrs_fitted;rrs_input
2020-04-24;S3B;4.645101803154844;1.8049182722220776;4.677391807206277e-10;0.4420601498336768;1.5868315828004853e-08;2.398123364763035;1.3293594499372707;0.05780658881582282;"[0.01813608 0.01796096 0.01734977 0.01656255 0.01628311 0.01568777
 0.01512261 0.0147778  0.01466651 0.01449231]";"[0.01143249 0.01143249 0.01143249 0.01143249 0.01143249 0.01143249
 0.01143249 0.01143249 0.01143249 0.01143249]";"[0.00670359 0.00652847 0.00591728 0.00513006 0.00485061 0.00425528
 0.00369012 0.00334531 0.00323402 0.00305982]";"[0.28887329 0.28308309 0.24862401 0.15852122 0.10996878 0.0626168
 0.04422349 0.07230259 0.08525812 0.02000344]";"[0.08032076 0.07378723 0.05304739 0.03145931 0.02524669 0.01456607
 0.00752849 0.00458915 0.00383682 0.00283614]";"[0.11385818 0.12428517 0.13972061 0.09833621 0.06301167 0.03726966
 0.03204069 0.0652346  0.07944772 0.01582377]";"[0.09469435 0.0850107  0.05585601 0.0287257  0.02171042 0.01078108
 0.0046543  0.00247884 0.00197357 0.00134352]";"[0.00373633 0.00375247 0.00399176 0.00566634 0.00689386 0.00753188
 0.0024413  0.00144572 0.00127204 0.00083072]";"[0.00372467 0.00370701 0.00400345 0.00580497 0.006571   0.007587
 0.00231003 0.00129936 0.00133986 0.0007021 ]"
2020-04-27;S3A;4.359479959714467;1.5182870866154838;2.182203584499831e-09;0.7470760902176726;9.348568585920702e-09;2.094116771350539;1.1675752271473465;0.04324231086939459;"[0.01633254 0.01616819 0.01559458 0.01485576 0.0145935  0.01403478
 0.01350436 0.01318076 0.01307631 0.01291282]";"[0.01004115 0.01004115 0.01004115 0.01004115 0.01004115 0.01004115
 0.01004115 0.01004115 0.01004115 0.01004115]";"[0.0062914  0.00612704 0.00555344 0.00481462 0.00455236 0.00399363
 0.00346322 0.00313961 0.00303517 0.00287167]";"[0.25124605 0.24777369 0.22203218 0.14339584 0.10034308 0.05719728
 0.04180533 0.06941614 0.08122335 0.01949938]";"[0.07054565 0.06480726 0.04659147 0.02763068 0.02217414 0.01279337
 0.00661227 0.00403065 0.00336988 0.00249098]";"[0.10986414 0.11937404 0.13365753 0.09427684 0.06192842 0.03633911
 0.0317114  0.06353119 0.07637714 0.01600338]";"[0.07083626 0.06359239 0.04178318 0.02148831 0.01624051 0.0080648
 0.00348166 0.0018543  0.00147633 0.00100502]";"[0.00394808 0.0039333  0.00406536 0.00561465 0.0066543  0.00703203
 0.00218427 0.00129201 0.00113866 0.00073923]";"[0.00391888 0.00388948 0.00409688 0.00572824 0.00635669 0.00705328
 0.00207891 0.00122286 0.00128576 0.00066016]"
2020-05-19;S3A;2.4542095625015667;1.116349533005124;0.1366718155222288;0.22874118970096946;0.22322285252790924;0.749224171745335;1.8486779386860301;0.042170978811680304;"[0.01944043 0.0193479  0.01902499 0.01860906 0.01846142 0.01814688
 0.01784828 0.0176661  0.01760731 0.01751526]";"[0.01589863 0.01589863 0.01589863 0.01589863 0.01589863 0.01589863
 0.01589863 0.01589863 0.01589863 0.01589863]";"[0.0035418  0.00344927 0.00312636 0.00271043 0.00256279 0.00224825
 0.00194965 0.00176747 0.00170868 0.00161663]";"[0.24609188 0.23461549 0.19035278 0.11893508 0.08983134 0.05451144
 0.03109527 0.04196034 0.04720699 0.01353485]";"[0.11169832 0.10261244 0.07377052 0.04374899 0.03510939 0.02025635
 0.01046952 0.00638192 0.00533569 0.00394409]";"[0.06531227 0.06998617 0.07583427 0.05423015 0.0388838  0.0263901
 0.01723034 0.03377006 0.04043155 0.00861064]";"[0.06908129 0.06201688 0.040748   0.02095593 0.01583815 0.00786499
 0.0033954  0.00180836 0.00143976 0.00098012]";"[0.00477083 0.00497258 0.00588036 0.00859441 0.00935797 0.00950486
 0.00305485 0.00186695 0.00166342 0.00101826]";"[0.00472258 0.00489695 0.00594262 0.00860736 0.0092344  0.00956149
 0.00303377 0.00182425 0.00171557 0.00090481]"
2020-05-19;S3B;2.4971033378917857;1.3797115266581548;0.0039060908997401445;0.16712220692406438;0.09012295603611858;0.8562405573737081;1.794867674614184;0.05391518003288809;"[0.01903956 0.01894542 0.01861686 0.01819367 0.01804344 0.01772341
 0.01741959 0.01723423 0.0171744  0.01708075]";"[0.01543586 0.01543586 0.01543586 0.01543586 0.01543586 0.01543586
 0.01543586 0.01543586 0.01543586 0.01543586]";"[0.0036037  0.00350956 0.003181   0.0027578  0.00260758 0.00228755
 0.00198373 0.00179837 0.00173854 0.00164489]";"[0.25662643 0.24389661 0.19579077 0.12002804 0.08929798 0.05238147
 0.02995806 0.04100777 0.04619899 0.01251598]";"[0.10844707 0.09962566 0.07162325 0.04247557 0.03408744 0.01966674
 0.01016478 0.00619616 0.00518038 0.00382929]";"[0.05985961 0.06498298 0.07207161 0.05076051 0.03496162 0.02265941
 0.01545229 0.03249964 0.03917789 0.00743361]";"[0.08831974 0.07928797 0.05209591 0.02679195 0.02024892 0.01005532
 0.00434099 0.00231197 0.00184072 0.00125308]";"[0.00447255 0.00467556 0.00559041 0.00833822 0.00920407 0.00948777
 0.00299588 0.0018273  0.00162783 0.00099603]";"[0.0044367  0.00460235 0.00565563 0.00834409 0.00910171 0.0095414
 0.00293952 0.00178341 0.00174775 0.00089161]"
2020-05-24;S3A;2.9211511131658954;0.5428697677158492;3.2341371247746054e-09;1.1050228325916898;0.0545319761628707;1.2187265334613484;1.1467455377528073;0.028007234811715798;"[0.01407768 0.01396755 0.0135832  0.01308813 0.0129124  0.01253802
 0.01218261 0.01196577 0.01189578 0.01178623]";"[0.00986201 0.00986201 0.00986201 0.00986201 0.00986201 0.00986201
 0.00986201 0.00986201 0.00986201 0.00986201]";"[0.00421567 0.00410554 0.00372118 0.00322612 0.00305039 0.00267601
 0.00232059 0.00210376 0.00203377 0.00192422]";"[0.19716256 0.19261284 0.16950512 0.11005166 0.080077   0.04476506
 0.03414594 0.05314567 0.06031959 0.01685589]";"[0.06928711 0.06365109 0.04576028 0.02713775 0.02177855 0.01256513
 0.00649431 0.00395874 0.00330976 0.00244654]";"[0.08199613 0.08777415 0.09668266 0.06899634 0.04777977 0.02697651
 0.02539663 0.04798593 0.05605364 0.01375841]";"[0.04587932 0.0411876  0.02706218 0.01391757 0.01051868 0.00522342
 0.00225501 0.001201   0.00095619 0.00065093]";"[0.00446218 0.00449938 0.00473975 0.00641037 0.00703052 0.00702628
 0.00200229 0.00120493 0.00107063 0.00067262]";"[0.00439065 0.00443574 0.004835   0.00645405 0.0068538  0.00707745
 0.00189086 0.00112251 0.00115569 0.00054354]"
2020-05-26;S3A;2.8697561949458508;0.8657197607454459;0.09154705470644703;0.8984723948663911;0.4514530360202934;0.5625639486072733;1.1550793541443567;0.035184786661196815;"[0.01407518 0.01396699 0.0135894  0.01310304 0.01293041 0.01256261
 0.01221345 0.01200042 0.01193167 0.01182405]";"[0.00993368 0.00993368 0.00993368 0.00993368 0.00993368 0.00993368
 0.00993368 0.00993368 0.00993368 0.00993368]";"[0.0041415  0.0040333  0.00365571 0.00316936 0.00299672 0.00262892
 0.00227976 0.00206674 0.00199799 0.00189036]";"[0.21570254 0.20846625 0.17767222 0.11602612 0.08932385 0.05355907
 0.03449147 0.05103899 0.05715035 0.01747311]";"[0.06979064 0.06411366 0.04609283 0.02733497 0.02193683 0.01265645
 0.0065415  0.00398751 0.00333381 0.00246432]";"[0.08827486 0.09260964 0.09758184 0.07120685 0.05417267 0.03434057
 0.02511706 0.0455427  0.0526153  0.01419104]";"[0.05763704 0.05174295 0.03399754 0.0174843  0.01321435 0.00656205
 0.00283291 0.00150878 0.00120124 0.00081775]";"[0.00402463 0.00410644 0.0044882  0.00606325 0.0064109  0.00641001
 0.00199856 0.00121026 0.00107734 0.00067211]";"[0.00399165 0.00405166 0.00453101 0.00604018 0.00632545 0.00644138
 0.00195291 0.00117726 0.00120107 0.00059365]"
2020-05-28;S3A;1.6730593270589096;0.6916888895045423;0.4107156752977775;1.518479592066413e-08;0.11090023268015226;0.4597545143916415;2.2924038729958953;0.032714595506846966;"[0.02212915 0.02206608 0.02184594 0.0215624  0.02146175 0.02124733
 0.02104377 0.02091958 0.02087949 0.02081675]";"[0.01971467 0.01971467 0.01971467 0.01971467 0.01971467 0.01971467
 0.01971467 0.01971467 0.01971467 0.01971467]";"[0.00241448 0.0023514  0.00213127 0.00184773 0.00174708 0.00153266
 0.0013291  0.0012049  0.00116482 0.00110208]";"[0.23602543 0.22290061 0.17493217 0.10716349 0.08289131 0.05394181
 0.02665317 0.0309426  0.03403345 0.00991933]";"[0.13850853 0.12724183 0.09147717 0.05424977 0.04353646 0.02511835
 0.01298245 0.00791373 0.00661638 0.00489077]";"[0.04392634 0.04754852 0.0518443  0.03665693 0.02706823 0.02272211
 0.0110367  0.02162602 0.02630016 0.00426823]";"[0.05359056 0.04811027 0.0316107  0.01625679 0.01228662 0.00610136
 0.00263402 0.00140286 0.00111691 0.00076034]";"[0.00570721 0.00603258 0.00747454 0.0111801  0.01177061 0.01137319
 0.00373161 0.00230652 0.0020612  0.00123047]";"[0.00572281 0.00597068 0.00752556 0.01114337 0.01179194 0.011486
 0.00362632 0.00226427 0.00246025 0.00113041]"
2020-05-29;S3B;1.593211956721954;0.8599172839676433;0.21938084304304523;7.746836505617694e-10;8.106134097296547e-09;0.5139138208304478;1.8324231960487847;0.03550158647173493;"[0.01805809 0.01799802 0.01778839 0.01751838 0.01742254 0.01721835
 0.0170245  0.01690624 0.01686807 0.01680832]";"[0.01575884 0.01575884 0.01575884 0.01575884 0.01575884 0.01575884
 0.01575884 0.01575884 0.01575884 0.01575884]";"[0.00229925 0.00223918 0.00202955 0.00175955 0.0016637  0.00145951
 0.00126566 0.0011474  0.00110923 0.00104948]";"[0.2055869  0.19428487 0.15275137 0.09246942 0.07020554 0.0440755
 0.02228437 0.0273414  0.03030189 0.00809058]";"[0.1107162  0.10171021 0.07312188 0.04336432 0.03480068 0.02007825
 0.01037747 0.0063258  0.00528877 0.00390941]";"[0.0367147  0.04036583 0.04532583 0.03146337 0.02207153 0.01737612
 0.00904849 0.01949323 0.02380106 0.00335605]";"[0.058156   0.05220884 0.03430365 0.01764173 0.01333333 0.00662114
 0.00285841 0.00152237 0.00121206 0.00082511]";"[0.00541361 0.00570626 0.00697988 0.0103309  0.01071061 0.00997209
 0.0029944  0.00184147 0.00164559 0.00098137]";"[0.00539795 0.00564202 0.00703596 0.01029106 0.01075206 0.01005174
 0.002888   0.00181515 0.00192236 0.00088448]"
2020-05-30;S3A;2.069375514418597;1.1108701094163396;1.2884768252341416e-09;0.25242719129501295;0.06951310991550469;0.6365651025032631;1.3368848807490596;0.0254164742624316;"[0.01448364 0.01440562 0.01413334 0.01378263 0.01365814 0.01339292
 0.01314114 0.01298753 0.01293796 0.01286035]";"[0.01149721 0.01149721 0.01149721 0.01149721 0.01149721 0.01149721
 0.01149721 0.01149721 0.01149721 0.01149721]";"[0.00298643 0.00290841 0.00263613 0.00228542 0.00216093 0.00189571
 0.00164393 0.00149032 0.00144075 0.00136314]";"[0.17265118 0.16597405 0.13811828 0.08669461 0.06471735 0.03860585
 0.02281119 0.03324089 0.0375646  0.00987443]";"[0.08077545 0.07420493 0.05334769 0.0316374  0.02538961 0.01464853
 0.00757111 0.00461513 0.00385854 0.0028522 ]";"[0.0502404  0.05439151 0.06021175 0.04242706 0.02978208 0.01921708
 0.01319367 0.02753586 0.03283831 0.00643151]";"[0.04163533 0.03737761 0.02455884 0.01263015 0.00954566 0.00474024
 0.00204641 0.0010899  0.00086774 0.00059072]";"[0.00529491 0.00545394 0.00615144 0.00853599 0.00879271 0.00804998
 0.00225482 0.00136965 0.00122114 0.00074021]";"[0.00520859 0.0053534  0.00624772 0.00849113 0.00866313 0.00808382
 0.00219493 0.00129602 0.00122384 0.00057613]"
2020-05-30;S3B;2.0703364953796655;1.111254479881346;3.434461048890114e-10;0.2528984949980709;0.07016322425742322;0.6360202958993794;1.3331921452807776;0.02558004954927995;"[0.01445326 0.01437521 0.0141028  0.01375193 0.01362739 0.01336205
 0.01311015 0.01295647 0.01290687 0.01282922]";"[0.01146545 0.01146545 0.01146545 0.01146545 0.01146545 0.01146545
 0.01146545 0.01146545 0.01146545 0.01146545]";"[0.00298781 0.00290976 0.00263735 0.00228648 0.00216193 0.00189659
 0.0016447  0.00149102 0.00144141 0.00136377]";"[0.17273958 0.16605267 0.13816897 0.08671998 0.06473812 0.03861542
 0.02281487 0.03325244 0.03757804 0.00987839]";"[0.08055233 0.07399996 0.05320033 0.03155001 0.02531948 0.01460807
 0.0075502  0.00460238 0.00384788 0.00284432]";"[0.05028396 0.05443454 0.06025175 0.04245853 0.02981154 0.0192366
 0.01320509 0.02755314 0.03285682 0.00643954]";"[0.04190329 0.03761817 0.0247169  0.01271144 0.0096071  0.00477074
 0.00205958 0.00109692 0.00087333 0.00059452]";"[0.00529491 0.00545396 0.00615149 0.00853602 0.00879267 0.00804999
 0.00225481 0.00136962 0.0012211  0.00074022]";"[0.00520859 0.0053534  0.00624772 0.00849113 0.00866313 0.00808382
 0.00219493 0.00129602 0.00122384 0.00057613]"
2020-09-11;S3A;5.673913238266402;1.970733900580944;0.027057343729715022;1.5917375646709782;4.605776843247256e-08;2.0843843832269964;0.9063371057941194;0.05722579736843028;"[0.01598282 0.01576891 0.01502236 0.01406078 0.01371944 0.01299225
 0.01230192 0.01188074 0.0117448  0.01153201]";"[0.0077945 0.0077945 0.0077945 0.0077945 0.0077945 0.0077945 0.0077945
 0.0077945 0.0077945 0.0077945]";"[0.00818832 0.00797441 0.00722786 0.00626628 0.00592494 0.00519776
 0.00450742 0.00408624 0.00395031 0.00373751]";"[0.29432236 0.29195069 0.26674065 0.17355954 0.12455881 0.07232413
 0.05231848 0.09038495 0.10427872 0.02491399]";"[0.05476147 0.05030701 0.0361669  0.02144848 0.01721281 0.00993093
 0.00513281 0.00312881 0.00261589 0.00193364]";"[0.14581794 0.15748709 0.17527892 0.12367397 0.08585371 0.05172044
 0.04257812 0.08480219 0.09970909 0.02165033]";"[0.09374295 0.08415659 0.05529482 0.02843709 0.02149229 0.01067276
 0.00460754 0.00245394 0.00195374 0.00133002]";"[0.00325378 0.00320805 0.00320896 0.00435612 0.0051599  0.00565651
 0.00191353 0.00111231 0.00097752 0.00065539]";"[0.00333012 0.00322646 0.00316973 0.00442354 0.00504057 0.00564449
 0.00176785 0.00114838 0.00139783 0.00065577]"
2020-09-11;S3B;5.675082159803852;1.9702264184572926;0.027292311053942475;1.5924077902990854;2.9922564426243525e-10;2.0851556396943054;0.9026702262851749;0.05750183035685216;"[0.01595297 0.01573902 0.01499231 0.01403053 0.01368913 0.01296179
 0.01227131 0.01185005 0.01171408 0.01150125]";"[0.00776296 0.00776296 0.00776296 0.00776296 0.00776296 0.00776296
 0.00776296 0.00776296 0.00776296 0.00776296]";"[0.00819001 0.00797606 0.00722935 0.00626757 0.00592616 0.00519883
 0.00450835 0.00408708 0.00395112 0.00373828]";"[0.29459303 0.29219577 0.26690782 0.17364368 0.12461571 0.07234923
 0.05233394 0.0904079  0.10430544 0.02492   ]";"[0.05453992 0.05010348 0.03602058 0.0213617  0.01714317 0.00989075
 0.00511205 0.00311615 0.0026053  0.00192582]";"[0.14585799 0.15752977 0.1753257  0.12370772 0.08587657 0.05173425
 0.04259213 0.08482597 0.09973697 0.02165775]";"[0.09419512 0.08456252 0.05556154 0.02857426 0.02159596 0.01072424
 0.00462977 0.00246578 0.00196317 0.00133644]";"[0.00325353 0.00320794 0.0032091  0.00435606 0.00515988 0.00565652
 0.00191357 0.00111227 0.00097746 0.00065537]";"[0.00333012 0.00322646 0.00316973 0.00442354 0.00504057 0.00564449
 0.00176785 0.00114838 0.00139783 0.00065577]"
2020-10-08;S3A;2.860999044306056;4.043654577845501e-09;2.2948432421818836;2.3131246917884596e-10;0.45563569012557037;0.1105201077236348;1.9660848009047505;0.04061230685122494;"[0.02103719 0.02092933 0.02055289 0.02006802 0.01989591 0.01952923
 0.01918114 0.01896876 0.01890022 0.01879292]";"[0.01690833 0.01690833 0.01690833 0.01690833 0.01690833 0.01690833
 0.01690833 0.01690833 0.01690833 0.01690833]";"[0.00412886 0.004021   0.00364456 0.00315969 0.00298758 0.0026209
 0.00227281 0.00206044 0.00199189 0.00188459]";"[0.28163552 0.27152947 0.22512718 0.1438376  0.11820896 0.10000192
 0.03876371 0.04851558 0.05522348 0.01178691]";"[0.11879212 0.10912921 0.07845558 0.04652743 0.03733913 0.02154281
 0.01113443 0.00678722 0.00567455 0.00419458]";"[0.09631541 0.10267557 0.10742968 0.07712879 0.06561706 0.07088481
 0.02435938 0.03998683 0.04816239 0.00664844]";"[0.06652799 0.05972469 0.03924192 0.02018139 0.01525276 0.0075743
 0.0032699  0.00174152 0.00138654 0.0009439 ]";"[0.00451777 0.00464928 0.00538627 0.00780824 0.00814241 0.00720292
 0.00327124 0.00201966 0.00179561 0.0011178 ]";"[0.00456343 0.0046337  0.00535969 0.00780355 0.00814344 0.00731716
 0.00318194 0.00219941 0.00237496 0.00131941]"
2020-10-08;S3B;2.8617583985272494;6.77364830892202e-10;2.2950783899285647;2.3735929888246687e-10;0.45684344311834185;0.10983656456561852;1.9610769420301848;0.04083537440561388;"[0.02099522 0.02088733 0.02051079 0.02002579 0.01985363 0.01948686
 0.01913867 0.01892624 0.01885768 0.01875036]";"[0.01686526 0.01686526 0.01686526 0.01686526 0.01686526 0.01686526
 0.01686526 0.01686526 0.01686526 0.01686526]";"[0.00412995 0.00402206 0.00364552 0.00316053 0.00298837 0.0026216
 0.00227341 0.00206098 0.00199242 0.00188509]";"[0.28175396 0.27163302 0.22518841 0.14386821 0.11823427 0.10001539
 0.03876711 0.04852403 0.05523462 0.01179187]";"[0.11848954 0.10885124 0.07825574 0.04640891 0.03724403 0.02148793
 0.01110607 0.00676994 0.0056601  0.00418389]";"[0.09637102 0.10272904 0.10747521 0.07716706 0.0656537  0.07091156
 0.02437318 0.040003   0.04818037 0.00665889]";"[0.0668934  0.06005274 0.03945746 0.02029223 0.01533654 0.0076159
 0.00328786 0.00175109 0.00139416 0.00094908]";"[0.00451766 0.00464923 0.00538636 0.00780829 0.0081424  0.00720287
 0.0032712  0.00201961 0.00179555 0.00111782]";"[0.00456343 0.0046337  0.00535969 0.00780355 0.00814344 0.00731716
 0.00318194 0.00219941 0.00237496 0.00131941]"
2020-10-24;S3A;3.025120825959679;2.1288928953033803e-09;2.1016849526791055;0.17046598222107162;0.6208831416235885;0.13208674730702058;1.1793846689717986;0.0647161031367684;"[0.01450842 0.01439437 0.01399634 0.01348366 0.01330167 0.01291396
 0.0125459  0.01232134 0.01224886 0.01213541]";"[0.01014271 0.01014271 0.01014271 0.01014271 0.01014271 0.01014271
 0.01014271 0.01014271 0.01014271 0.01014271]";"[0.00436571 0.00425166 0.00385363 0.00334095 0.00315896 0.00277125
 0.00240319 0.00217863 0.00210616 0.0019927 ]";"[0.28314338 0.2724819  0.22536989 0.14414893 0.11762959 0.09627986
 0.03937481 0.05142917 0.05877117 0.01360313]";"[0.07125918 0.06546275 0.04706272 0.02791016 0.02239842 0.01292277
 0.00667915 0.00407142 0.00340396 0.00251618]";"[0.1058712  0.11184728 0.11577479 0.08407954 0.07092574 0.07128738
 0.02748504 0.04458262 0.05315774 0.00958285]";"[0.10601299 0.09517187 0.06253238 0.03215923 0.02430543 0.01206972
 0.00521062 0.00277514 0.00220947 0.00150411]";"[0.00314115 0.00321757 0.00364999 0.00512944 0.00533252 0.00472642
 0.00207141 0.00127368 0.00113089 0.00071079]";"[0.00324233 0.00324273 0.00356318 0.00514491 0.00531307 0.00483597
 0.00198335 0.00142104 0.00153023 0.00087814]"
2020-10-30;S3B;1.7372019857536272;4.620286653267414e-09;1.2274196431047926;1.3166257584185104e-07;0.4224048235566827;0.08737738280928942;1.522787063228136;0.06310156694966931;"[0.01560302 0.01553752 0.01530895 0.01501454 0.01491003 0.01468738
 0.01447602 0.01434707 0.01430545 0.0142403 ]";"[0.01309597 0.01309597 0.01309597 0.01309597 0.01309597 0.01309597
 0.01309597 0.01309597 0.01309597 0.01309597]";"[0.00250705 0.00244155 0.00221298 0.00191857 0.00181406 0.00159142
 0.00138005 0.0012511  0.00120948 0.00114433]";"[0.25765176 0.24291943 0.18911152 0.11661105 0.09407781 0.07015408
 0.02965747 0.03340263 0.0371004  0.01041483]";"[0.09200778 0.08452359 0.06076601 0.03603678 0.02892019 0.0166855
 0.00862392 0.00525689 0.0043951  0.00324882]";"[0.06227579 0.06559831 0.06737319 0.04921735 0.04145856 0.04169998
 0.01595292 0.02543984 0.03055095 0.00569943]";"[0.10336818 0.09279753 0.06097232 0.03135693 0.02369905 0.0117686
 0.00508063 0.0027059  0.00215435 0.00146658]";"[0.00374399 0.00394316 0.00485398 0.00715195 0.00733689 0.0066954
 0.00250476 0.00156144 0.00139505 0.00084362]";"[0.00372894 0.0038892  0.00488077 0.00711156 0.00734706 0.00681038
 0.00247822 0.00161305 0.00159492 0.00084316]"
2020-11-02;S3A;5.216037350764437;1.2256894665885198e-08;2.8319080229097744;1.3382628338831637e-11;2.207288445051832;0.17684087053255332;1.26737199489537;0.07965617541805489;"[0.01842694 0.01823029 0.01754398 0.01666    0.01634621 0.0156777
 0.01504307 0.01465589 0.01453092 0.0143353 ]";"[0.0108994 0.0108994 0.0108994 0.0108994 0.0108994 0.0108994 0.0108994
 0.0108994 0.0108994 0.0108994]";"[0.00752754 0.00733089 0.00664458 0.0057606  0.00544681 0.00477831
 0.00414368 0.00375649 0.00363152 0.0034359 ]";"[0.41892758 0.40590337 0.34389396 0.23272336 0.19067164 0.14979257
 0.06864312 0.09087396 0.10538905 0.03145214]";"[0.07657544 0.07034656 0.05057381 0.02999238 0.02406945 0.01388686
 0.00717744 0.00437516 0.00365791 0.0027039 ]";"[0.21186546 0.21841398 0.21635182 0.16314761 0.13668573 0.12104963
 0.05505215 0.083083   0.0990116  0.0268969 ]";"[0.13048668 0.11714283 0.07696832 0.03958337 0.02991647 0.01485608
 0.00641353 0.00341579 0.00271954 0.00185134]";"[0.0025761  0.00261525 0.00289224 0.00389349 0.00424672 0.00420863
 0.00229179 0.00141131 0.0012421  0.00082889]";"[0.00284605 0.00270937 0.00269234 0.0039086  0.00427375 0.00426383
 0.00203317 0.00165307 0.00232023 0.0011991 ]"
2020-11-12;S3A;4.829622450928168;1.9966016340244863e-08;2.2012637788338822;0.5760340265563699;2.0523246253435294;2.2837065571934545e-10;1.1130786591640984;0.06853635678131978;"[0.01654236 0.01636028 0.01572482 0.01490632 0.01461578 0.01399679
 0.01340918 0.01305068 0.01293497 0.01275384]";"[0.00957248 0.00957248 0.00957248 0.00957248 0.00957248 0.00957248
 0.00957248 0.00957248 0.00957248 0.00957248]";"[0.00696988 0.0067878  0.00615234 0.00533384 0.0050433  0.00442432
 0.0038367  0.0034782  0.00336249 0.00318136]";"[0.37761178 0.3659341  0.31173954 0.21244929 0.17479517 0.1320619
 0.06472378 0.08727484 0.09984005 0.03158666]";"[0.06725293 0.06178238 0.04441682 0.02634102 0.02113917 0.01219624
 0.00630364 0.00384252 0.00321259 0.00237472]";"[0.1980878  0.20336176 0.201099   0.15205064 0.12791581 0.10708346
 0.05290193 0.08049337 0.09428756 0.02761905]";"[0.11227104 0.10078996 0.06622372 0.03405762 0.0257402  0.0127822
 0.00551821 0.00293895 0.0023399  0.0015929 ]";"[0.00260375 0.0026399  0.00288569 0.00381573 0.00409988 0.0041102
 0.00205225 0.00125859 0.00111099 0.00073455]";"[0.00288251 0.00273677 0.00268427 0.00387417 0.0041289  0.00421534
 0.00182129 0.00141423 0.00190055 0.00100872]"
2020-11-12;S3B;4.828525855797951;1.6905877531225855e-08;2.2011846010945755;0.5729544459208737;2.054386791641257;2.3536672610902087e-10;1.1100701613813768;0.06877885737764333;"[0.0165149  0.01633286 0.01569755 0.01487923 0.01458876 0.01396992
 0.01338244 0.01302401 0.01290833 0.01272724]";"[0.0095466 0.0095466 0.0095466 0.0095466 0.0095466 0.0095466 0.0095466
 0.0095466 0.0095466 0.0095466]";"[0.0069683  0.00678626 0.00615094 0.00533263 0.00504215 0.00442331
 0.00383583 0.00347741 0.00336173 0.00318064]";"[0.37784183 0.3661319  0.31184342 0.21250113 0.17483157 0.13207659
 0.06472305 0.08725451 0.09982163 0.03158992]";"[0.06707116 0.06161539 0.04429676 0.02626983 0.02108203 0.01216327
 0.0062866  0.00383213 0.00320391 0.0023683 ]";"[0.19810238 0.20336993 0.20108862 0.15205317 0.12791826 0.10708588
 0.05289871 0.08047303 0.09426955 0.02762309]";"[0.11266829 0.10114658 0.06645804 0.03417813 0.02583127 0.01282743
 0.00553774 0.00294935 0.00234817 0.00159853]";"[0.00260348 0.00263974 0.00288585 0.00381574 0.0040999  0.00411021
 0.00205229 0.00125864 0.00111101 0.00073453]";"[0.00288251 0.00273677 0.00268427 0.00387417 0.0041289  0.00421534
 0.00182129 0.00141423 0.00190055 0.00100872]"
2020-11-15;S3B;5.065171099439614;6.245389455594719e-08;1.993869593554543;1.1645433054210756;1.7462426869462684;0.16051545106383236;1.081304751944382;0.06967439982264687;"[0.01660904 0.01641808 0.01575162 0.0148932  0.01458849 0.01393932
 0.01332305 0.01294706 0.01282571 0.01263574]";"[0.00929922 0.00929922 0.00929922 0.00929922 0.00929922 0.00929922
 0.00929922 0.00929922 0.00929922 0.00929922]";"[0.00730982 0.00711885 0.0064524  0.00559398 0.00528927 0.0046401
 0.00402383 0.00364784 0.00352649 0.00333652]";"[0.37752409 0.36675192 0.31558537 0.21384854 0.17444833 0.12826598
 0.06636873 0.09266133 0.10519727 0.03242452]";"[0.06533313 0.06001874 0.0431489  0.02558909 0.02053573 0.01184808
 0.0061237  0.00373283 0.00312088 0.00230693]";"[0.19805565 0.20426961 0.2051131  0.1536363  0.12774499 0.10342345
 0.05463519 0.08594074 0.09969764 0.02849824]";"[0.1141353  0.10246357 0.06732336 0.03462315 0.02616761 0.01299445
 0.00560984 0.00298776 0.00237875 0.00161935]";"[0.00261844 0.00264639 0.00285633 0.00379162 0.00410587 0.00419124
 0.00203049 0.00123619 0.00109189 0.00072783]";"[0.00286672 0.00273813 0.00267453 0.00384989 0.00413799 0.00428832
 0.00181624 0.00135139 0.00182191 0.0009683 ]"
